seconds	x_angle	y_angle	z_angle	product 0	product 1	product 2	product 3	product 4	product 5	product 6
103.1666667	-2.173294	-16.95269	-1.120117	40691.74233	39120.32963	54677.52076	51068.0667	64495.74641	77092.43891	74396.56534
103.2	-1.118759	-16.641441	-1.278008	41445.99912	38871.77487	53499.09415	51454.93292	63973.75844	77545.93025	74260.12351
103.2333333	-0.888184	-16.661751	-1.667152	41584.14194	38796.12952	53218.96605	51439.62432	63762.25513	77512.1805	74108.86583
103.2666667	-0.85289	-16.926384	-1.633835	41499.17353	38691.31419	53101.19905	51118.67987	63427.4649	77099.36934	73712.29864
103.3	-1.146561	-16.157394	-2.141235	41639.59598	39068.24251	53682.30158	52050.65515	64560.86154	78303.21752	74968.61915
103.3333333	-0.79538	-16.44812	-2.595451	41734.80343	38850.32306	53173.25278	51706.62533	63935.94938	77845.73432	74366.34969
103.3666667	-1.385254	-15.744873	-3.020279	41685.1957	39317.26648	54106.00879	52558.44661	65241.21275	78954.09416	75689.36583
103.4	-0.584915	-15.033356	-3.045654	42557.18841	39418.47148	53418.78524	53499.036	65456.55739	80076.32888	76311.8865
103.4333333	-1.237946	-16.039871	-3.551056	41636.40725	39144.72533	53829.80215	52193.72222	64773.24921	78488.60147	75186.04348
103.4666667	-0.799088	-14.898338	-4.355621	42489.82501	39543.53655	53724.7856	53659.05009	65789.06054	80288.84407	76617.77448
103.5	-0.590469	-15.904892	-4.472	42114.76306	39015.93431	53106.77242	52393.5796	64412.32899	78698.77829	75044.06954
103.5333333	0.167587	-15.74173	-4.236938	42711.99992	38908.28958	52275.6975	52663.16586	64014.05695	78970.851	74902.68442
103.5666667	1.397255	-17.860809	-4.786987	42765.62155	37938.35103	50258.21769	50236.59867	60572.52637	75706.61713	71243.65589
103.6	2.167305	-17.265663	-5.329788	43594.56891	38047.20583	49535.97643	51092.49703	60689.33534	76692.39566	71745.35867
103.6333333	1.818848	-19.669266	-4.96331	42620.75798	37529.19256	49491.34417	48232.60145	58216.8734	72943.75574	68478.57742
103.6666667	2.960335	-20.141769	-4.661217	43485.14773	37423.41684	48196.25795	47958.67867	56828.59471	72315.36122	67275.7507
103.7	2.741974	-19.724701	-4.834961	43373.72226	37469.58445	48467.32668	48365.40099	57450.37573	72932.78039	67963.24957
103.7333333	3.092194	-21.11644	-3.654526	43470.35997	37380.01327	48021.08804	46947.40051	55681.8956	70844.65978	65854.51949
103.7666667	3.653503	-20.675613	-3.85746	44016.94931	37404.8806	47429.21277	47566.66842	55733.66184	71576.87709	66213.25005
103.8	4.71402	-20.052696	-3.156906	45101.71352	37545.30772	46350.73368	48577.58826	55661.57183	72679.15372	66643.99263
103.8333333	4.424438	-21.524078	-2.772705	44638.28199	37461.93976	46628.89959	46913.41268	54263.81217	70388.71549	64689.50731
103.8666667	3.592255	-22.125908	-3.109207	43847.87536	37432.73028	47525.61828	46045.87754	54252.55995	69373.63697	64229.92239
103.9	4.025955	-23.296944	-2.657593	44255.35618	37614.95044	47207.7554	45034.06161	52749.94596	67672.04424	62434.33314
103.9333333	3.381248	-24.353577	-2.715347	43788.98529	37821.23078	48066.10132	43877.58085	52240.00876	66036.60501	61331.9915
103.9666667	2.904633	-25.679871	-1.994232	43637.71502	38247.72161	48896.67525	42623.05689	51434.77937	64056.12393	59846.92814
104	2.223747	-24.618553	-1.579895	42869.38901	37913.04207	49333.34271	43366.93126	52932.39226	65557.49381	61579.43245
104.0333333	1.784622	-24.680222	-1.471771	42535.59206	37963.51891	49814.41649	43228.26554	53242.19996	65444.78036	61735.70857
104.0666667	1.740494	-23.981796	-0.994217	42396.98948	37781.56015	49726.3813	43842.70098	53915.60354	66467.13772	62669.63988
104.1	1.914024	-23.724487	-0.614639	42503.15699	37707.7246	49496.63415	44110.22217	54011.77918	66854.65776	62915.1034
104.1333333	1.065796	-23.322472	-0.837082	41819.04743	37724.7229	50367.23431	44346.55779	55097.6407	67415.28534	63902.5596
104.1666667	0.806465	-23.306625	-0.593201	41627.72516	37762.12713	50652.87452	44327.16366	55331.96253	67432.9575	64066.62542
104.2	0.652344	-22.028244	-0.635559	41475.97391	37627.49515	50726.01159	45555.29769	56699.42912	69328.72905	65848.19393
104.2333333	2.247734	-20.435349	-0.079025	42838.22589	37425.10434	48956.62295	47477.22106	57054.51671	71804.83913	67201.35982
104.2666667	2.439903	-19.480698	-0.048096	43168.53824	37511.70084	48823.59728	48568.82709	57948.06953	73279.95149	68447.66748
104.3	2.247971	-21.069023	0.554367	42762.49817	37403.74143	48936.73926	46801.94375	56382.84227	70843.31013	66324.25954
104.3333333	1.937668	-20.98246	-0.348434	42519.19862	37427.05922	49279.49329	46831.3822	56717.7783	70953.10222	66596.89932
104.3666667	1.014175	-22.866592	-0.015289	41752.64528	37658.40371	50375.3791	44774.65691	55576.22561	68088.92748	64533.34134
104.4	0.78537	-22.673378	0.242271	41577.31687	37668.75609	50614.00266	44932.26755	55955.21747	68370.45197	64914.92971
104.4333333	1.137238	-22.547806	-0.141373	41833.94562	37598.89491	50211.82348	45102.4379	55782.77444	68566.20133	64890.75481
104.4666667	0.769249	-24.368301	-0.174156	41727.71047	38004.86922	50854.27609	43349.32473	54385.27555	65872.06492	62704.22894
104.5	0.241402	-24.366096	-0.520042	41357.30435	38100.67825	51437.92521	43294.59736	54845.34084	65872.8752	63010.65672
104.5333333	0.558731	-23.90863	-1.548218	41512.13633	37927.51263	51009.79899	43738.95196	54984.03001	66543.36053	63419.20993
104.5666667	-0.347153	-23.99514	-1.710068	40907.1896	38139.68096	52038.13479	43583.02118	55696.47765	66422.27739	63833.53904
104.6	0.566139	-23.794571	-1.711281	41503.46414	37900.70068	50984.55775	43844.24519	55082.44685	66710.93208	63563.3004
104.6333333	-0.426636	-23.117424	-2.04039	40762.72683	37987.58782	52023.03961	44394.66852	56574.70484	67713.1144	65018.03732
104.6666667	-0.818237	-23.10817	-2.357697	40510.61085	38090.32955	52471.17515	44385.58069	56928.81643	67736.71335	65261.21891
104.7	-0.154678	-22.551849	-2.666519	40915.09462	37843.70013	51668.44446	44958.58636	56875.20273	68545.65145	65602.96401
104.7333333	0.648758	-22.260231	-2.721359	41471.5566	37647.23655	50740.42119	45322.77442	56473.3663	68982.58088	65539.91635
104.7666667	1.450089	-21.209343	-2.877014	42113.9205	37475.98329	49818.06692	46507.02076	56871.60256	70583.53675	66532.94
104.8	1.764107	-22.4431	-2.786797	42313.5065	37512.28457	49511.57469	45307.0594	55369.83211	68748.36137	64699.21759
104.8333333	2.575226	-22.304077	-1.929504	42969.52755	37444.64493	48619.57856	45609.12943	54858.13759	69009.04622	64474.91776
104.8666667	2.623215	-22.013481	-2.375153	43014.60723	37418.07992	48549.38839	45910.93503	55113.92717	69448.64169	64846.19673
104.9	3.008118	-23.076202	-2.36792	43349.95857	37538.0243	48235.26853	44959.1188	53751.84317	67892.67802	63218.67784
104.9333333	3.541649	-22.554329	-2.324982	43798.80053	37474.1483	47614.97635	45606.50574	53856.19572	68725.00442	63668.10488
104.9666667	2.807861	-22.280762	-2.155441	43164.82616	37436.32285	48368.10536	45686.34095	54698.8082	69063.14395	64392.0841
105	3.563446	-22.965088	-1.923203	43826.6591	37531.44013	47638.5844	45213.5298	53429.6906	68113.29615	63100.20999
105.0333333	3.035538	-23.241959	-1.903717	43382.23133	37566.34714	48228.48795	44808.22614	53568.69077	67648.59032	62982.59034
105.0666667	2.642929	-24.515091	-1.797028	43191.60721	37865.5582	48868.8023	43549.09959	52682.95933	65736.57011	61494.24715
105.1	2.422684	-24.152992	-1.585213	42959.7535	37776.16711	49027.12013	43822.43025	53195.21732	66253.32051	62083.69676
105.1333333	2.433083	-23.503487	-1.057556	42898.44282	37628.77884	48905.43736	44420.67528	53797.31555	67212.67796	62936.66803
105.1666667	2.227707	-22.639717	-1.333031	42686.42435	37499.01687	49022.43064	45203.2339	54800.78739	68482.33358	64196.32743
105.2	2.531548	-23.93634	-1.077072	43021.822	37718.86335	48871.65613	44042.73768	53308.57075	66579.96737	62312.68795
105.2333333	2.546425	-23.059265	-1.017776	42961.97443	37543.97473	48724.03534	44865.82964	54134.28635	67879.93691	63471.58541
105.2666667	2.679611	-25.321526	-1.098297	43371.57979	38120.12863	49027.1252	42865.10675	51930.97529	64560.46386	60426.77833
105.3	2.07795	-22.551804	-1.2136	42564.04965	37498.23396	49177.27488	45259.19018	55008.12036	68603.93681	64391.06657
105.3333333	2.568947	-22.815201	-1.167137	42970.70519	37506.13529	48672.09086	45105.9446	54355.13006	68244.97541	63787.83795
105.3666667	2.280136	-21.795486	-1.02092	42738.41644	37419.35688	48911.28148	46056.76106	55606.22237	69750.02921	65312.91148
105.4	1.856369	-22.175201	-1.141006	42386.74611	37477.48171	49392.68442	45590.07288	55561.48074	69153.65523	65012.33919
105.4333333	2.345779	-22.881424	-1.229874	42789.49912	37525.36459	48918.99256	44993.03043	54468.52729	68130.13414	63811.6448
105.4666667	1.849113	-24.226799	-1.376472	42513.80479	37832.42982	49653.4383	43641.07438	53599.50497	66112.06499	62290.65913
105.5	1.956833	-21.992027	-1.419861	42470.17923	37454.38277	49272.89947	45792.93491	55664.57512	69433.81955	65208.68918
105.5333333	1.871094	-22.043243	-1.517242	42400.65541	37465.46033	49369.4472	45725.18402	55681.96774	69352.05833	65183.14634
105.5666667	1.999672	-21.016991	-1.67791	42565.63235	37421.55618	49210.45405	46806.87928	56632.62112	70904.85403	66518.52791
105.6	1.509598	-22.500572	-1.61113	42116.10537	37545.5414	49795.86836	45206.51221	55521.25012	68650.5146	64755.43736
105.6333333	1.59404	-22.296951	-1.600479	42180.11775	37514.67792	49688.64842	45422.09225	55653.2777	68958.14994	64984.36036
105.6666667	0.653336	-22.862427	-1.571663	41489.15977	37716.91066	50777.73823	44732.83465	55884.58994	68087.64185	64737.30082
105.7	0.558975	-22.16835	-1.912338	41407.14528	37655.47258	50837.22945	45404.07661	56639.39712	69118.10289	65711.88301
105.7333333	0.961868	-22.707535	-1.749542	41707.79157	37644.6693	50419.62081	44921.82636	55773.78227	68323.70773	64773.01869
105.7666667	0.042725	-23.234879	-2.046021	41084.86988	37896.26119	51501.30584	44315.75307	56055.00912	67534.05084	64592.35051
105.8	0.473648	-23.762543	-1.620209	41434.44072	37910.73678	51082.92202	43863.65308	55191.62783	66757.32376	63657.54282
105.8333333	0.466476	-24.09816	-1.985458	41472.55392	37989.0911	51142.19343	43556.89071	54890.87564	66264.86548	63226.18958
105.8666667	0.433899	-23.246399	-2.072708	41356.70808	37817.87358	51062.06138	44341.36141	55706.72262	67517.28164	64354.40887
105.9	0.975929	-23.33783	-1.70546	41753.97489	37740.91097	50468.55408	44319.74494	55158.9601	67390.37229	63931.78239
105.9333333	1.190186	-23.707985	-1.937668	41947.27307	37783.29275	50282.19756	44004.45577	54630.93393	66849.93712	63327.77246
105.9666667	1.744286	-22.560127	-2.237114	42299.48099	37527.55205	49542.40273	45188.31757	55270.5447	68572.80164	64552.46212
106	1.91832	-23.861732	-2.551483	42521.4187	37737.88112	49514.20757	43984.82954	53879.7998	66652.50414	62732.13406
106.0333333	1.560127	-24.304077	-2.322998	42302.40551	37880.54615	49979.58498	43521.13834	53770.48287	65986.26246	62346.58331
106.0666667	1.296272	-24.780891	-2.403008	42183.84194	38045.97186	50361.68887	43059.49289	53565.13899	65280.18946	61875.15277
106.1	1.678688	-24.399574	-2.231293	42407.62999	37893.92952	49870.11874	43456.4082	53584.18111	65851.01235	62157.67663
106.1333333	1.39016	-25.765587	-2.393661	42472.98082	38371.27255	50504.4553	42247.68637	52631.81223	63852.90658	60564.72063
106.1666667	1.10704	-25.203377	-2.515205	42130.28993	38205.30813	50662.53481	42670.45864	53356.61995	64660.67046	61440.21688
106.2	1.215042	-25.106926	-2.28334	42188.65103	38158.95042	50523.01074	42767.66284	53347.70481	64803.24048	61502.26728
106.2333333	1.450653	-25.147163	-2.320663	42372.20126	38143.73505	50279.09682	42769.94284	53111.24526	64751.3148	61318.39073
106.2666667	2.337677	-22.230835	-2.64621	42773.99592	37448.13231	48871.14792	45630.07489	55119.87237	69100.94168	64692.60493
106.3	2.476044	-21.025894	-2.69194	42955.31806	37392.33767	48687.88409	46896.15766	56250.30488	70926.12413	66272.63319
106.3333333	2.33847	-21.226288	-2.644203	42822.66539	37398.58143	48836.92834	46656.13824	56147.57811	70612.21469	66063.42151
106.3666667	2.107315	-20.657188	-2.783089	42693.38705	37422.9761	49101.36388	47210.12795	56927.26633	71457.39906	66961.93097
106.4	3.14994	-22.183052	-2.671356	43458.68624	37425.94931	47996.40406	45868.84119	54532.06628	69241.2013	64359.91122
106.4333333	2.383408	-21.606644	-3.129921	42832.69927	37404.92987	48792.90491	46271.77035	55718.26911	70041.73534	65519.59745
106.4666667	3.344299	-21.226807	-2.431534	43680.40139	37383.92307	47752.2182	46897.90712	55374.77249	70703.65957	65584.57595
106.5	3.190689	-22.21286	-2.425766	43493.43372	37429.05692	47955.3096	45849.62858	54470.39997	69200.46345	64299.7858
106.5333333	2.986679	-21.85984	-2.39064	43327.85338	37401.42396	48151.31327	46153.12293	54988.10392	69711.44757	64879.91123
106.5666667	3.701065	-22.11792	-2.471008	43945.17205	37437.27952	47411.10008	46085.07449	54178.61599	69398.1165	64190.60736
106.6	2.942894	-21.252655	-2.359795	43329.06839	37380.55835	48181.79673	46767.3794	55652.18716	70623.76064	65736.11985
106.6333333	3.208862	-21.077789	-2.153885	43575.75245	37381.29458	47896.26221	47018.15183	55634.5042	70915.21447	65853.91648
106.6666667	2.661499	-21.384827	-2.25222	43079.17753	37387.45192	48486.74093	46562.70282	55730.74803	70398.59862	65688.27653
106.7	2.093513	-21.747177	-2.236336	42588.75021	37428.90289	49113.43764	46067.96575	55803.65822	69809.92689	65472.13442
106.7333333	2.09819	-23.372551	-2.458923	42617.53788	37622.55386	49246.10859	44473.84163	54194.05026	67385.08659	63283.82309
106.7666667	2.084015	-22.760674	-1.869164	42573.65198	37524.43212	49189.65645	45056.33945	54797.66737	68292.95084	64107.49595
106.8	1.816422	-23.486542	-1.996513	42404.0649	37667.00865	49566.72718	44313.2663	54316.63604	67201.14799	63280.96207
106.8333333	1.679977	-22.038803	-1.948044	42250.05095	37483.41333	49579.59037	45695.14925	55840.98486	69348.41901	65287.59768
106.8666667	0.397659	-22.369476	-1.521996	41292.76707	37704.83573	51029.79581	45186.68316	56578.60905	68816.60664	65532.98509
106.9	1.250244	-22.914642	-1.897354	41931.15095	37631.87356	50118.28132	44762.23732	55332.56164	68024.7102	64341.56134
106.9333333	1.482025	-22.972794	-1.956726	42110.11372	37611.71101	49868.72037	44742.64462	55084.01023	67947.03257	64139.93882
106.9666667	2.236565	-23.153923	-2.131119	42713.98127	37574.55796	49068.3526	44708.81576	54291.66576	67717.7782	63503.08476
107	3.193062	-23.07254	-1.87191	43508.1566	37538.50052	48039.88998	45009.90643	53610.59084	67915.28454	63133.11682
107.0333333	4.129784	-22.409805	-1.964836	44328.4219	37494.55535	46990.52106	45923.92726	53559.42857	69012.03049	63594.75962
107.0666667	3.275894	-21.795486	-1.982956	43581.127	37399.94797	47840.21854	46292.94773	54832.59612	69836.922	64831.15135
107.1	3.630455	-23.937927	-1.989647	43954.94755	37724.98472	47724.59227	44321.48446	52434.87786	66675.35773	61761.46759
107.1333333	4.891449	-24.691788	-1.830505	45198.46795	38048.19409	46630.91209	44058.84257	50765.63327	65723.15808	60166.252
107.1666667	4.781227	-24.812035	-1.769051	45113.99042	38069.45333	46770.38665	43915.27424	50736.71766	65530.23549	60056.78274
107.2	4.579712	-25.58033	-1.918579	45072.62392	38306.40234	47191.2941	43198.84688	50194.81965	64377.30801	59139.2932
107.2333333	4.77253	-25.327087	-2.36499	45197.82274	38239.05598	46925.49027	43475.5129	50273.93841	64773.68639	59380.66513
107.2666667	4.112183	-25.5084	-2.180443	44634.91585	38231.72562	47628.13512	43103.35562	50619.79014	64423.32775	59457.74051
107.3	4.614655	-25.583527	-2.075569	45105.31334	38311.85381	47158.30271	43208.30212	50165.24668	64377.3411	59118.58349
107.3333333	4.743805	-26.29615	-2.07637	45395.74273	38615.53976	47277.44495	42685.31034	49447.08301	63359.24831	58131.70966
107.3666667	4.271713	-26.391731	-2.127846	44995.1821	38602.65068	47767.34472	42450.13431	49732.36031	63160.01982	58237.41139
107.4	4.256393	-26.531174	-2.045837	45020.9796	38663.17782	47833.76348	42338.18095	49627.33948	62956.77257	58066.2752
107.4333333	4.023582	-25.987938	-2.078957	44668.44242	38410.01676	47868.78067	42687.13487	50271.12917	63715.64984	58879.53113
107.4666667	4.405174	-26.203758	-1.896996	45063.84028	38535.21717	47570.1714	42640.3657	49787.58023	63448.48898	58413.92079
107.5	4.101013	-25.057076	-2.414215	44534.73361	38073.3116	47508.82997	43477.4603	51032.00697	65081.50273	60053.44443
107.5333333	4.370476	-25.063805	-2.070251	44778.90787	38100.87891	47243.08448	43558.89064	50818.09444	65104.97324	59915.71761
107.5666667	4.334869	-24.664192	-2.172272	44679.57337	37971.53939	47172.70742	43890.82446	51211.41287	65687.07983	60460.18672
107.6	4.852127	-23.818863	-2.403488	45057.27284	37812.42485	46468.51916	44823.95533	51623.57303	67008.04987	61353.78834
107.6333333	4.09079	-22.984558	-2.521317	44300.07302	37567.11239	47096.36132	45351.66814	53009.68832	68146.05794	62827.76523
107.6666667	4.214233	-22.90197	-2.501747	44410.41988	37565.25743	46959.18868	45470.15477	52999.58989	68285.33932	62883.8009
107.7	4.176819	-22.946892	-2.156174	44377.4106	37568.66251	47003.30291	45414.97294	52982.68979	68213.31798	62839.6563
107.7333333	3.547256	-23.005524	-2.334389	43813.8984	37537.10732	47660.6195	45170.13325	53402.16142	68051.2204	63053.19944
107.7666667	3.69088	-22.714241	-2.178635	43933.04078	37501.18974	47476.11134	45492.68306	53581.96218	68502.25967	63380.50075
107.8	3.168617	-21.763016	-2.090332	43489.27112	37396.60987	47952.82752	46297.89338	54948.0384	69874.93521	64926.26488
107.8333333	1.768417	-22.801636	-2.427933	42324.78611	37556.41587	49537.49874	44957.02571	55014.31777	68214.40384	64216.57896
107.8666667	3.05468	-21.557106	-2.166397	43402.39005	37386.92189	48067.17701	46479.71592	55248.59049	70174.302	65263.31393
107.9	3.036736	-21.23835	-2.295288	43411.11265	37380.14811	48080.90113	46805.70234	55595.55375	70654.46542	65711.67037
107.9333333	3.317749	-21.55542	-2.300812	43631.44499	37390.04336	47786.7023	46549.93376	55049.9629	70203.57761	65142.22409
107.9666667	3.677925	-20.006317	-2.387711	44143.53219	37452.88453	47436.45315	48299.57407	56447.93839	72603.4505	67145.48948
108	3.927765	-21.273918	-2.046097	44199.30826	37412.0305	47137.29279	47015.50843	54890.89906	70700.93772	65255.30547
108.0333333	4.220001	-21.265816	-1.867973	44468.99605	37435.95131	46832.91161	47114.75861	54686.14087	70751.90282	65138.3091
108.0666667	4.02729	-20.74614	-1.843063	44348.10297	37426.16425	47034.20897	47602.48827	55384.41136	71516.75796	65949.97662
108.1	3.326591	-22.486519	-2.0186	43609.6513	37459.48321	47834.26898	45614.14219	54089.22371	68803.79744	63862.13787
108.1333333	3.103752	-21.736664	-1.774368	43434.40027	37394.73023	48020.87127	46308.08491	55024.92708	69908.225	64993.14069
108.1666667	3.316704	-22.523605	-1.741333	43601.1694	37463.54841	47848.14977	45574.9872	54059.55234	68747.24526	63816.40167
108.2	3.615486	-23.231636	-1.903366	43884.71961	37577.96992	47620.75529	44973.83258	53127.36116	67721.69308	62715.46155
108.2333333	2.988953	-23.604645	-1.933594	43369.28756	37636.42357	48332.25885	44456.19522	53255.95664	67106.33651	62520.77164
108.2666667	2.721085	-23.946365	-1.739151	43179.16333	37715.7045	48673.08223	44076.94806	53146.21849	66579.19818	62202.23524
108.3	2.838982	-24.139038	-2.105103	43300.4754	37760.79206	48585.45201	43930.35522	52871.33911	66304.41023	61887.65784
108.3333333	2.833031	-23.471855	-2.038315	43226.93344	37610.78988	48475.71862	44541.83533	53506.96629	67289.8822	62775.80816
108.3666667	2.390015	-23.858536	-2.215759	42897.69704	37706.70084	49008.38633	44082.83182	53496.32032	66685.01193	62488.60188
108.4	2.010178	-23.541496	-1.705521	42561.44482	37661.83819	49365.03386	44298.3279	54105.28912	67130.07048	63105.97894
108.4333333	2.079559	-23.591476	-1.842636	42621.09638	37666.93608	49297.70262	44265.33349	54001.14638	67060.11295	63003.43859
108.4666667	1.272781	-23.262192	-1.590225	41968.98479	37685.29266	50131.53891	44433.66005	54981.02212	67510.53066	63869.09986
108.5	1.465096	-23.974243	-1.608261	42184.91378	37808.67824	50023.71366	43802.75666	54152.70824	66467.02363	62828.71764
108.5333333	2.030182	-23.08815	-1.540398	42544.64059	37577.51617	49283.3527	44730.20065	54522.68797	67802.82199	63697.58053
108.5666667	1.912064	-23.487183	-1.93129	42479.18056	37658.82859	49463.19847	44330.35987	54237.30256	67205.07627	63229.51466
108.6	2.196442	-24.690735	-1.789856	42859.94908	37935.8753	49378.18944	43298.28239	52889.83131	65450.2564	61500.08072
108.6333333	1.319839	-25.523903	-2.133957	42360.45007	38289.68655	50514.1423	42434.46865	52897.63063	64200.73348	60911.20851
108.6666667	1.977341	-25.817581	-1.628265	42930.91775	38336.468	49898.64432	42308.25753	52087.60273	63799.3873	60170.12338
108.7	1.905693	-26.648331	-1.73893	43115.61305	38691.35167	50236.21667	41643.88816	51460.20502	62599.46566	59162.30497
108.7333333	2.228973	-26.832596	-1.988419	43424.19156	38756.22212	49967.36123	41569.15996	51036.82396	62350.24056	58750.98663
108.7666667	1.850418	-28.369759	-1.587387	43731.07642	39591.04703	50972.17473	40421.68977	50188.37966	60150.18745	57078.60818
108.8	2.068085	-27.420654	-1.990608	43506.96634	39054.42912	50352.82753	41108.1561	50710.6042	61502.69308	58111.21459
108.8333333	1.406593	-28.254669	-2.099007	43356.15773	39562.40078	51372.14165	40419.82218	50659.74437	60300.23147	57478.47074
108.8666667	3.133957	-25.161285	-2.724609	43714.97104	38062.42886	48515.55482	43111.4367	51703.1706	64829.80814	60398.27563
108.9	3.747528	-26.758507	-2.683121	44644.0157	38727.80306	48415.73652	42007.5263	49843.4209	62572.75749	58032.71584
108.9333333	3.377029	-25.030106	-2.786842	43895.92814	38023.66398	48232.22166	43287.37994	51625.61381	65043.51826	60445.69816
108.9666667	3.106461	-25.714745	-2.52446	43813.65949	38261.52257	48700.93414	42645.51315	51240.21756	64021.72012	59696.76136
109	3.519852	-25.002632	-2.39193	44013.65572	38019.60317	48079.5626	43350.39493	51536.80178	65097.61315	60409.99331
109.0333333	3.12883	-24.593521	-2.256104	43608.98851	37883.89626	48380.13242	43598.76195	52219.50183	65660.4814	61142.47357
109.0666667	3.15477	-25.104904	-1.985336	43721.37202	38043.76251	48479.27694	43164.55738	51736.64151	64913.9471	60460.95092
109.1	3.299423	-24.733841	-2.509521	43776.91921	37928.31423	48237.28963	43521.23953	51955.31973	65470.09034	60872.37192
109.1333333	3.171341	-24.379234	-2.58754	43612.84684	37823.91873	48288.45478	43798.82774	52382.66687	65979.15335	61402.87973
109.1666667	3.185684	-24.818123	-2.550957	43694.50136	37952.01703	48374.69948	43418.09768	51969.60161	65336.17715	60819.38048
109.2	4.104469	-24.380203	-2.928833	44430.05101	37868.98126	47335.37426	44066.36106	51651.96847	66076.49689	60945.8287
109.2333333	3.831726	-24.435646	-2.735611	44194.1196	37864.3361	47623.78147	43933.55156	51810.93255	65962.95223	61002.91528
109.2666667	3.492279	-24.742722	-2.721466	43944.19826	37936.79225	48041.93033	43566.34252	51794.21503	65475.67894	60764.3439
109.3	3.367653	-25.020958	-2.85894	43886.18443	38020.40474	48239.40449	43292.61855	51641.30403	65056.00922	60462.36342
109.3333333	2.649323	-26.576645	-2.532257	43674.9311	38623.38848	49447.29636	41854.58208	50891.19177	62742.22278	58841.49553
109.3666667	2.80722	-26.755699	-2.74028	43858.22003	38702.97891	49351.09717	41756.48859	50613.90609	62495.72547	58530.65171
109.4	2.884735	-27.023666	-2.201065	44008.82573	38830.03884	49373.03134	41576.40717	50333.73932	62117.04191	58152.48202
109.4333333	3.5625	-25.131325	-2.703049	44074.89872	38063.91246	48070.53316	43253.10078	51387.43092	64913.67167	60220.56952
109.4666667	3.155228	-26.152664	-2.958405	43966.4184	38437.48736	48790.06786	42307.76708	50826.6702	63391.37657	59110.13226
109.5	3.604385	-26.106155	-2.938751	44334.11649	38432.08217	48323.89476	42467.69596	50503.06755	63499.75517	58937.94437
109.5333333	3.927017	-25.427681	-2.85276	44453.49222	38187.90757	47787.9628	43112.4138	50836.04747	64519.73409	59653.51915
109.5666667	3.199554	-26.093628	-2.681923	43987.56937	38413.65567	48725.86419	42365.97561	50840.49039	63480.50711	59162.43107
109.6	4.067307	-27.036926	-3.282768	45009.51449	38884.02306	48213.55029	41899.45151	49360.9681	62206.97101	57517.3324
109.6333333	3.823997	-25.796654	-2.912445	44446.37313	38319.58158	48003.96395	42779.35302	50593.90691	63971.29855	59225.79088
109.6666667	4.602837	-26.226662	-3.079178	45248.67432	38567.70484	47387.43349	42689.88594	49614.88652	63440.8697	58288.86483
109.7	5.058121	-26.656288	-2.522049	45785.54191	38821.89685	47117.0117	42524.64515	48902.55503	62883.25829	57518.8548
109.7333333	4.225952	-26.25161	-2.53978	44916.19535	38537.51062	47761.37118	42543.86437	49886.78066	63357.18521	58439.95238
109.7666667	4.752319	-26.025124	-2.575134	45334.04322	38502.60707	47172.26737	42900.88973	49673.33439	63753.47202	58478.4478
109.8	3.799347	-26.076088	-2.300293	44494.65907	38430.33562	48119.98938	42548.65392	50373.05059	63563.26602	58877.90836
109.8333333	3.907036	-25.255493	-2.400864	44400.41998	38125.62545	47757.99548	43249.86214	51004.8568	64768.85677	59887.93225
109.8666667	3.782303	-27.120064	-1.898193	44790.25062	38904.21427	48523.59988	41751.00659	49522.22771	62057.21338	57557.83671
109.9	3.659637	-26.840553	-2.406311	44594.34336	38761.48957	48533.40152	41920.34988	49847.09982	62445.97826	57973.93589
109.9333333	4.189209	-27.499596	-2.259354	45274.03796	39130.09168	48291.00985	41606.90346	48894.89403	61558.43121	56872.79521
109.9666667	4.24176	-27.36747	-2.052811	45273.59736	39066.15567	48183.70741	41717.32863	48957.47464	61753.38446	57012.23103
110	3.855904	-29.324142	-3.038689	45760.23179	40190.80909	49502.44447	40331.49742	47821.05553	58944.33024	54806.19256
110.0333333	3.839523	-28.281677	-2.473541	45275.05735	39537.17723	48982.44771	40967.67038	48578.61602	60408.81436	56081.95062
110.0666667	4.080292	-28.02298	-3.037003	45376.20808	39406.64448	48631.34132	41213.39174	48577.95838	60800.8936	56275.89502
110.1	3.541237	-27.68856	-2.754059	44788.10957	39185.75571	48997.0895	41277.39288	49270.65197	61221.75386	56972.38431
110.1333333	3.643326	-26.723366	-2.553665	44543.86798	38705.62859	48504.90219	42003.27345	49956.0877	62612.85758	58130.78232
110.1666667	2.848	-26.692978	-2.405151	43871.48293	38673.63096	49287.19487	41813.59881	50631.08145	62588.71494	58587.66732
110.2	2.931458	-26.932579	-2.157967	44016.44246	38785.97949	49291.57109	41655.10626	50367.9881	62250.96275	58241.49496
110.2333333	2.279984	-26.914062	-1.788551	43490.97202	38792.25048	49944.60609	41519.18925	50928.3904	62236.20723	58620.8672
110.2666667	1.777618	-25.789673	-2.01162	42770.40338	38341.54606	50100.62707	42293.65986	52280.40653	63831.14768	60316.3456
110.3	0.673897	-25.787315	-1.701584	41962.59294	38479.56803	51279.6276	42131.88056	53235.54432	63810.00759	60950.44999
110.3333333	1.046478	-25.869865	-1.486008	42249.39706	38454.84486	50900.84427	42112.59859	52841.10908	63694.80274	60629.7177
110.3666667	-0.247543	-26.442101	-1.798477	41537.17897	38923.222	52467.37009	41531.35868	53520.91125	62879.54388	60689.2872
