,Unnamed: 0,frame_number,x_angle,y_angle,z_angle,product 0,product 1,product 2,product 3,product 4,product 5,product 6,seconds
5226,5226,6096,7.57267,-42.075737,-8.070007,60024.776381793075,54809.961901550654,59315.90115113367,41502.044242155294,42170.78554495584,43873.72141816771,40809.14840041957,203.2
5227,5227,6097,8.526603999999999,-41.694477,-8.822426,60375.468655709454,54587.584517979645,58361.08027881729,41831.8428591658,41468.907224835115,44515.12650593583,40586.11093497842,203.23333333333332
5228,5228,6098,8.360611,-40.233269,-7.993530000000002,58538.69761628126,52477.50433639929,56466.494998677415,41064.49434170433,41194.420245957655,45966.227945103135,41605.49202212255,203.26666666666668
5229,5229,6099,9.345566,-39.641159,-8.376663,58799.75417709709,52072.188214788795,55241.79870092426,41461.72050099857,40510.9817123881,46905.80142849573,41612.40927033182,203.3
5230,5230,6100,8.858414,-40.045906,-9.445114,58782.55135294661,52413.49723778121,55989.34286682915,41294.02439199131,40859.87312784558,46314.10839646834,41519.43122181707,203.33333333333334
5231,5231,6101,8.340866,-40.090111,-9.503967,58362.10965972341,52275.939169159414,56289.603614829386,40998.6090439455,41181.635710330665,46113.78677373372,41716.212738871705,203.36666666666667
5232,5232,6102,8.238075,-40.701221,-9.331032,58958.43155290666,53076.22091799836,57140.63774247656,41184.49663140172,41365.02952732131,45437.8589758429,41339.469677121204,203.4
5233,5233,6103,8.103836,-39.949318,-10.349976,57995.63293263637,52000.691960906894,56223.41429720729,40809.505358683855,41307.436263223775,46199.43071933231,41926.26080236907,203.43333333333334
5234,5234,6104,9.101456,-40.910629,-9.877517999999998,59973.07320490691,53699.23929073334,57036.863294338815,41798.74934604151,40905.22604320082,45482.61676596911,40823.207360912405,203.46666666666667
5235,5235,6105,8.340065,-40.336441,-8.536285000000001,58635.671446195585,52610.732785793356,56611.225319007106,41092.79321431587,41226.30124751002,45850.60126120067,41542.394203427415,203.5
5236,5236,6106,9.208725,-39.541763,-9.183853,58565.089759020964,51882.9564278126,55174.72022360682,41341.88429764017,40577.649980914255,46970.40506114017,41743.77764927829,203.53333333333333
5237,5237,6107,8.127213000000001,-39.129677,-8.156296000000001,57133.92832237678,50924.82087609021,55178.127875247774,40561.82478228837,41202.28850540018,47108.71596423164,42535.96845675137,203.56666666666666
5238,5238,6108,8.540794,-39.530289,-8.71846,57933.72859044057,51601.67687370908,55474.00039102461,40924.49389929656,40978.919128046815,46779.744670468914,42039.4773752452,203.6
5239,5239,6109,8.540199000000001,-39.395496,-9.339287,57789.556925543526,51423.84143945928,55303.396951204726,40882.317693916615,40964.622776394346,46928.281883302734,42142.6049222802,203.63333333333333
5240,5240,6110,8.57959,-39.398796,-9.363922,57829.111099477275,51443.15759541816,55288.33787325137,40907.016268420804,40940.570091654816,46936.059196669055,42122.620703768785,203.66666666666666
5241,5241,6111,9.101364,-39.679001,-9.582565,58610.470304854316,52020.212383182756,55400.88982381789,41318.02240563461,40659.02454499277,46786.403991717336,41685.32048621978,203.7
5242,5242,6112,9.008728,-39.817486,-9.21907,58672.96762215497,52166.92319661427,55622.770550686015,41306.38051654241,40733.81932790228,46606.884537647995,41621.60919748346,203.73333333333332
5243,5243,6113,7.660355,-38.20438400000001,-10.511353,55763.95703370937,49586.876244603634,54312.81794905955,40082.2628894236,41487.17838186944,48044.46421184659,43510.895603098936,203.76666666666668
5244,5244,6114,8.868683,-39.415871,-10.060112,58113.842909484825,51578.31512342187,55171.12619841391,41088.86415065463,40765.55702032442,47003.10426484738,41983.45510602108,203.8
5245,5245,6115,8.846832000000003,-39.653374,-10.341568,58346.49744062336,51883.37115641905,55485.44045039551,41150.533809134926,40807.35661460753,46735.64937414444,41812.80653318778,203.83333333333334
5246,5246,6116,6.880142,-41.54332,-10.389763,58805.16004794633,53828.78223380818,58925.18250756322,40852.17819012443,42442.08336026189,44227.861663649295,41460.683391285085,203.86666666666667
5247,5247,6117,6.162598,-41.327431,-8.923233,57973.57467680272,53331.21262839507,59014.29566792602,40397.991266123536,42865.90024355345,44292.6207658411,41968.515035858836,203.9
5248,5248,6118,8.524689,-39.123356,-10.920135,57488.647031756125,51062.5215068181,54969.15636342538,40793.97266581831,40950.08058568899,47226.63640306671,42361.130975419,203.93333333333334
5249,5249,6119,9.141403,-39.821884,-12.427475,58801.26805748004,52227.11530780054,55568.33847293033,41391.51959928561,40656.296879620575,46643.844156036816,41562.49229486306,203.96666666666667
5250,5250,6120,7.487228,-40.574158,-10.535667,58163.317601816074,52646.28282552168,57339.09839106168,40710.82888839263,41811.20563188226,45370.62885754965,41779.50113890229,204.0
5251,5251,6121,8.628922,-40.264755,-10.268142999999998,58814.93620880412,52620.96640672531,56381.922408164035,41236.5677098371,41036.82558721732,46011.010574076405,41463.65671333041,204.03333333333333
5252,5252,6122,6.677582000000001,-41.242249,-10.247482000000002,58278.491091131735,53343.07852580727,58629.283719607825,40600.02251187033,42495.37601482382,44487.12529190921,41749.93748431214,204.06666666666666
5253,5253,6123,6.757736,-39.517765,-10.613419,56364.07946805125,51001.93758479208,56394.90967810709,39942.78892998858,42147.99756663585,46343.697536670705,42904.737871752266,204.1
5254,5254,6124,7.485991999999999,-40.687202,-10.823746,58292.43334755064,52802.393385246745,57487.208432137064,40758.48559789226,41835.32159211624,45251.57491416871,41703.78314264594,204.13333333333333
5255,5255,6125,7.4599,-39.529415,-10.478378,56972.64854727468,51224.99653812967,56023.99260154094,40309.39479780319,41672.4237917311,46492.040042437,42543.935899551434,204.16666666666666
5256,5256,6126,6.599785000000002,-40.577721,-10.135498,57431.09364966213,52391.97383022801,57808.296396664904,40258.50246057033,42402.35800085698,45161.203110393886,42224.74362250316,204.2
5257,5257,6127,5.489937,-42.05027800000001,-10.092056,58357.88596417793,54220.819304410725,60333.38355262411,40490.01180474296,43534.232423141315,43444.76193952085,41909.66514198377,204.23333333333332
5258,5258,6128,7.815147,-41.560585,-11.474197,59600.615249862,54142.62853606887,58495.05435933603,41353.666805604735,41852.683233443444,44444.263351766276,40990.87864803058,204.26666666666668
5259,5259,6129,8.070343,-41.747211,-11.11451,60043.17511466088,54498.765830415214,58634.67140633303,41595.18180626708,41756.2657582889,44329.911081536135,40761.47029763858,204.3
5260,5260,6130,8.783752,-40.63016500000001,-11.264191,59364.93085351947,53182.439201701134,56796.32904333741,41479.10208367613,41020.72220154103,45672.908464264015,41144.3911540986,204.33333333333334
5261,5261,6131,5.009842,-41.340851,-9.583038,57120.93861001171,53105.40634541579,59679.77925982202,39913.741305768635,43685.446054466556,44078.05277980784,42603.21592838492,204.36666666666667
5262,5262,6132,5.136993,-38.941624,-7.844963000000001,54437.864835474225,49879.69648104287,56690.59992764617,39048.244358450094,43296.569698491534,46698.4855767902,44231.43407353921,204.4
5263,5263,6133,5.18309,-39.851013,-7.733002000000001,55484.83884167241,51082.09259144877,57729.416263230254,39346.24966095147,43312.7458383345,45686.98505425801,43512.376879819465,204.43333333333334
5264,5264,6134,3.576401,-40.513535,-6.388138,55110.112529846796,51749.49341288957,59548.40561942635,39029.6359358875,44623.12057298567,44773.667712870185,44004.978768893496,204.46666666666667
5265,5265,6135,2.1544950000000003,-39.807404,-5.16172,53351.43939987112,50714.09143994872,59717.070131854314,38380.126699782566,45716.172944808255,45456.67067384715,45418.88472954606,204.5
5266,5266,6136,-0.396835,-41.184647,-3.614113,53646.102216437816,52681.459247701634,63169.82484548416,38562.664091104,48048.36581973674,44009.965697278065,46267.00144511347,204.53333333333333
5267,5267,6137,-0.760414,-40.334209,-2.70195,52397.498962078185,51573.86180141173,62520.78135336305,38167.99723787383,48292.072702675665,44940.32672218044,47094.21901383003,204.56666666666666
5268,5268,6138,-1.310684,-40.001701,-2.456589,51732.79481052472,51216.1411696295,62617.46312788089,38022.16417036972,48780.21322172599,45350.1718802942,47735.13668336754,204.6
5269,5269,6139,-2.044807,-40.907364,-2.2575380000000003,52556.448365179276,52541.502939068174,64176.19373805747,38382.144929008435,49510.27941282884,44451.929723792266,47680.945719627336,204.63333333333333
5270,5270,6140,-3.090996,-42.057693,-1.595238,53684.51129018566,54330.81014092802,66287.07741588794,39000.90329390437,50627.957389638876,43416.971878134915,47798.89623630997,204.66666666666666
5271,5271,6141,-4.015907,-42.046646,-1.931534,53368.14055769607,54540.77177079525,67045.44731993107,39080.808589276334,51495.70394945495,43590.19599020872,48546.118844755554,204.7
5272,5272,6142,-2.233658,-42.523968,-1.533417,54637.12089738825,54818.68497202675,66125.22933220286,39234.90510630053,49929.33338167817,42835.20563783863,46870.37121463828,204.73333333333332
5273,5273,6143,-2.661346,-41.760338,-0.790169,53437.178324366185,53825.75620364273,65607.01149223874,38815.54642791693,50182.24456079018,43650.52861450443,47632.57008184836,204.76666666666668
5274,5274,6144,-2.457207,-41.882206,-1.037674,53677.28909586276,53954.11998127458,65576.01692676637,38872.516735838304,50012.53928976263,43498.935644494384,47401.95806056727,204.8
5275,5275,6145,-3.322464,-42.03727,-0.892616,53577.510865449716,54355.053607007714,66455.30876185486,39006.7653303944,50840.67057153308,43475.10135725863,47994.33872339263,204.83333333333334
5276,5276,6146,-4.166718,-43.68037,-1.010628,55632.127783188465,56910.27861019393,69010.71824203955,40127.85158523728,51989.44125365106,42072.59353941393,47833.76910742669,204.86666666666667
5277,5277,6147,-3.676888,-42.879169,-0.8436739999999999,54629.14813015169,55627.368547025566,67688.33087910603,39537.16014607309,51332.92192022407,42718.17813319343,47823.36443082126,204.9
5278,5278,6148,-3.966461,-42.195984,-0.092163,53587.87529102727,54734.923520285134,67166.24266026434,39158.12733949565,51472.448212956064,43432.76059019378,48421.967548197616,204.93333333333334
5279,5279,6149,-3.272079,-41.743622,0.479111,53197.42521208868,53937.08569728757,66092.72174102817,38845.0089272624,50749.519560308094,43761.77049638062,48124.343204043886,204.96666666666667
5280,5280,6150,-3.535843,-42.65439600000001,0.205505,54358.381733687995,55273.07913233928,67318.43251532681,39384.09884632411,51153.33356736887,42907.51177011297,47826.68151144927,205.0
5281,5281,6151,-3.910759,-42.001701,0.469543,53339.02933450204,54451.018860563294,66907.99295858892,39044.10834943891,51389.20444118278,43615.04077401293,48486.64786158659,205.03333333333333
5282,5282,6152,-4.258064,-42.405975,0.364075,53791.183256543234,55105.502757632894,67641.44169450554,39314.032717025715,51784.4741779397,43283.75397770314,48543.10443756572,205.06666666666666
5283,5283,6153,-5.104111,-43.046036,1.2230530000000002,54466.091922021755,56250.583728740945,69063.32987073227,39832.039540742975,52714.949239671034,42854.951553027815,48905.5508974386,205.1
5284,5284,6154,-5.141327,-43.588177,1.216896,55240.22484349155,57041.13621068528,69705.39296260668,40200.60923396583,52878.15029257467,42365.91927429405,48676.39826905044,205.13333333333333
5285,5285,6155,-4.993752,-44.609585,1.316422,56796.02725214044,58512.55664469236,70781.0880196371,40939.823007111256,53045.743184018254,41447.330565959666,48123.88682191773,205.16666666666666
5286,5286,6156,-5.725906,-43.631966,1.114677,55170.88182911711,57283.92589139512,70247.47240609207,40337.29561347805,53445.96697619479,42468.676880074134,49145.032155096036,205.2
5287,5287,6157,-5.357796,-44.045746,1.739685,55863.375704705664,57774.913676276876,70412.50112843723,40565.731824523136,53208.0559034319,42012.19990798647,48653.77694104544,205.23333333333332
5288,5288,6158,-5.105011,-44.66201,1.552849,56848.86799989188,58622.54392251199,70933.98610927442,40998.914598741205,53167.01317648046,41429.627416608,48195.93415819309,205.26666666666668
5289,5289,6159,-5.66227,-44.026756,1.025459,55767.38537649207,57839.55774374592,70644.38915478633,40607.239369420415,53490.90482293229,42103.752238987116,48916.623817952364,205.3
5290,5290,6160,-5.731308,-44.5149,1.280334,56485.378103940486,58584.58038994707,71271.1218443118,40990.747228163666,53704.103599077156,41704.6658918685,48774.49082510429,205.33333333333334
5291,5291,6161,-6.407928,-44.392044,1.205338,56167.56447435504,58619.71117574524,71694.3411360989,41035.816824130714,54308.81549192131,41988.089130317014,49395.4522708377,205.36666666666667
5292,5292,6162,-5.300262,-44.342926,1.200417,56320.85646189,58198.81743191674,70712.93784947053,40779.974684493885,53243.91240750418,41743.00571366866,48482.57436011423,205.4
5293,5293,6163,-5.021896,-45.909668,0.922256,58808.29870427662,60530.891311474945,72414.61200174075,42065.21303504767,53586.994645076455,40439.83254748804,47719.975467815384,205.43333333333334
5294,5294,6164,-5.002045,-45.925552,2.199692,58838.22781756082,60550.92022428269,72419.51111226155,42077.129555352236,53576.23563147098,40423.71713672413,47699.357979240296,205.46666666666667
5295,5295,6165,-5.120430000000002,-43.886276,1.114677,55682.95509033458,57470.51273711791,70030.78519301821,40408.86343564456,52938.64481895602,42095.52920649231,48525.224344289774,205.5
5296,5296,6166,-4.046951,-44.657925,1.7756419999999995,57119.497354933206,58345.812677400645,70088.04933379483,40858.53440488867,52193.943158910784,41206.41084602565,47332.7282609121,205.53333333333333
5297,5297,6167,-5.290253,-45.565384,1.498329,58202.407506532145,60061.36741405414,72189.91071330298,41792.81609349015,53681.80657628572,40758.4082888902,48040.6680641158,205.56666666666666
5298,5298,6168,-6.20549,-43.640862,0.945122,55086.367422733485,57454.63841991399,70667.35220683484,40443.57178341,53909.30303958184,42586.049258989646,49546.47980559109,205.6
5299,5299,6169,-5.523056,-44.343002,0.900757,56270.73218933206,58264.81618383656,70896.5811139917,40818.97953282225,53453.353585144636,41797.17791840699,48668.36976161216,205.63333333333333
5300,5300,6170,-5.768654,-44.17448,1.213806,55965.082359786174,58090.327886232284,70904.24518081173,40737.260180083664,53634.602345127176,42002.91532497623,48943.53706550642,205.66666666666666
5301,5301,6171,-5.945129,-44.19841,0.6775359999999999,55964.564767813776,58181.547045058585,71079.95630031472,40790.24673020063,53809.41899270001,42028.001040498195,49082.256064009554,205.7
5302,5302,6172,-6.212463,-42.973331,1.058777,54117.46680009827,56507.84552488061,69939.31683435896,40005.371936755866,53770.180152713016,43199.63229427423,49873.84543107869,205.73333333333332
5303,5303,6173,-6.287018,-43.677681,1.191582,55124.94710511836,57535.47480526175,70778.72098877601,40487.26667315465,53997.10952694492,42575.225703980126,49599.010575982575,205.76666666666668
5304,5304,6174,-6.1199949999999985,-43.689064,1.059021,55173.788629899915,57495.34060169356,70647.95747711182,40458.37843393098,53838.748973728565,42520.050003669916,49451.915245407785,205.8
5305,5305,6175,-6.0578,-44.488049,1.211037,56378.50122610642,58647.01434711349,71511.23353483561,41034.42012331349,54004.51036766527,41812.16089753032,49060.07692614351,205.83333333333334
5306,5306,6176,-5.574173,-43.51667,1.52066,55035.473285733264,57069.3271731482,69988.66865948374,40228.446809120855,53272.200580386394,42534.507318301345,49070.81608647776,205.86666666666667
5307,5307,6177,-5.465652,-44.328957,1.668396,56262.34374595108,58226.720457105774,70832.65997581735,40797.928578794505,53394.92493514405,41794.964698387215,48626.08235366543,205.9
5308,5308,6178,-5.319504,-44.396599,1.050949,56397.18733526491,58284.56942071112,70792.12497742144,40824.658279597614,53278.988591124245,41702.16272873726,48477.04748592432,205.93333333333334
5309,5309,6179,-2.203903,-44.297455,1.340195,57184.5934842847,57437.05930808785,68238.10534262306,40469.197930252216,50418.87649764736,41211.88650265754,46018.152087950446,205.96666666666667
5310,5310,6180,-0.145828,-42.790176,0.991623,55903.91522960162,54942.09719142222,64869.01589530785,39485.19257657437,48155.57765873648,42391.281573860084,45164.14493343769,206.0
5311,5311,6181,2.800415,-41.774586,-0.024475,56173.50837169727,53452.715469764196,61593.919719259924,39415.194125027854,45468.66256626881,43403.17367939781,43696.567776443684,206.03333333333333
5312,5312,6182,4.981407,-42.997021,-1.640884,59217.49810745089,55526.905938419455,61887.813101825115,40872.120560672345,44219.7739828265,42459.60268045573,41703.092525337895,206.06666666666666
5313,5313,6183,7.686142,-41.186722,-4.992485,59045.687772773585,53566.957763535036,58050.375787558274,41095.54060456287,41826.72003616737,44786.76295149613,41282.07488483163,206.1
5314,5314,6184,8.738281,-40.561249,-5.3973309999999985,59245.92496426179,53069.564386521066,56724.614156808864,41422.359398769,41032.14931280977,45731.0498564953,41210.78513301825,206.13333333333333
5315,5315,6185,8.396965,-41.6744,-3.96476,60237.95528462164,54510.58553133243,58389.372453637014,41744.76932449677,41538.16627220273,44496.13467588604,40655.573586193845,206.16666666666666
5316,5316,6186,10.169998,-41.220325,-5.37394,61327.25848473872,54602.25580578171,57043.54756604262,42645.76411943991,40415.855814762326,45539.261201553934,40204.792767411614,206.2
5317,5317,6187,9.598633,-41.436989,-6.954475,61039.08336744256,54651.829727264834,57563.02878661107,42368.156702260865,40784.575436867555,45117.823752203185,40290.28036783589,206.23333333333332
5318,5318,6188,8.744904,-41.271458,-7.487518,60067.87899358434,54065.58685050871,57682.72244819861,41747.691916738164,41210.25528570749,45003.19473451531,40745.764185506916,206.26666666666668
5319,5319,6189,9.243439,-40.069,-6.865844999999998,59164.48837162675,52601.51155954298,55847.05551688541,41544.41098348398,40638.01926239169,46410.56856317259,41340.29725558417,206.3
5320,5320,6190,8.776352000000001,-39.204651,-8.035736,57805.94578248709,51265.41442964998,54947.74512003577,40969.636056023795,40801.056823259336,47209.55423287769,42186.885698921345,206.33333333333334
5321,5321,6191,9.120049,-39.716705,-6.425766,58668.30005529957,52078.03731887481,55441.24294898559,41342.35651007526,40653.30107823138,46751.238340559044,41649.34811795305,206.36666666666667
5322,5322,6192,9.317688,-39.224167,-6.822479,58334.99539715907,51512.45908404124,54717.82817123559,41316.30748755649,40478.29768326621,47355.661568750314,41943.16777662394,206.4
5323,5323,6193,9.474518,-37.848335,-6.485603,57115.837313730226,49843.892669816,52940.16122715001,41117.20528479703,40343.649522621185,48975.119717022215,43019.8154702568,206.43333333333334
5324,5324,6194,10.176659,-38.6082,-6.890785,58548.67966297499,51110.64899982347,53554.55158114001,41735.963031403684,39944.199034073084,48337.64097925001,42102.29575368638,206.46666666666667
5325,5325,6195,9.901093,-39.380802,-8.033539,59059.61242350662,51975.01473885584,54661.89287333586,41748.47989191023,40161.84218099768,47377.84043747301,41589.886686103135,206.5
5326,5326,6196,9.584175,-39.034298,-7.717789,58394.784551192606,51381.911504520656,54355.29634189257,41438.115561277176,40306.38075881935,47654.294205164784,41985.02563924375,206.53333333333333
5327,5327,6197,9.305672,-38.685333,-8.333618,57772.39691575838,50814.092780346335,54044.68605086376,41168.8132541773,40447.6904725246,47956.742761139074,42379.22506415741,206.56666666666666
5328,5328,6198,9.924706,-39.203926,-8.228828,58899.906723834276,51755.281706604714,54422.95646240081,41713.15617096522,40128.91479548602,47581.297772580365,41718.14983364075,206.6
5329,5329,6199,9.866394,-38.777397,-8.917427,58409.57510276116,51179.69650101033,53903.81000035306,41562.012920159934,40126.924420188734,48037.985340336185,42081.00472064073,206.63333333333333
5330,5330,6200,9.566422,-39.510323,-8.816124,58871.62016968391,51994.770858204334,54974.441964934005,41564.15137827495,40366.536727031424,47121.586922613635,41621.931792263145,206.66666666666666
5331,5331,6201,9.121811,-38.295559,-7.972892999999999,57207.72916057008,50245.429523783016,53653.345579294095,40967.19874575415,40549.091312349374,48344.85040434587,42779.5833562701,206.7
5332,5332,6202,9.474045,-38.29525,-8.149094,57547.54796714607,50395.54502761585,53483.054158937986,41194.824523714036,40337.815113061515,48456.560941217766,42635.52004316829,206.73333333333332
5333,5333,6203,8.655372999999999,-37.92873,-9.169655,56405.39584925873,49602.876638459646,53448.981679222685,40611.02354027466,40844.78165826687,48631.732902086085,43292.72584713683,206.76666666666668
5334,5334,6204,9.683075,-38.406498,-8.414795,57861.07397425702,50627.50174147356,53522.49135506704,41355.66587557602,40216.98240636544,48397.510046309246,42458.732084978685,206.8
5335,5335,6205,10.372955,-37.61920900000001,-8.160683,57801.35520892832,49986.10582318399,52244.874009892,41698.93451699668,39835.61744337607,49549.21940082317,42880.14225606901,206.83333333333334
5336,5336,6206,8.465149,-40.171154,-7.826836,58563.3176894897,52431.75747386912,56335.873721524404,41102.51497780303,41119.140249667435,46062.6621019084,41602.48202640428,206.86666666666667
5337,5337,6207,7.702133,-37.876556,-7.575638,55475.713496096214,49195.0211991963,53907.213928978694,40048.488613193185,41471.0854426332,48437.95075320868,43772.02436464197,206.9
5338,5338,6208,8.930496,-38.01989,-8.768829,56754.89020019282,49824.53809032171,53415.94198421426,40796.01320472295,40669.52067452105,48606.05542583042,43095.46245176956,206.93333333333334
5339,5339,6209,9.180382,-37.645832,-9.526001,56636.50076680582,49470.8165877646,52844.43009188613,40897.234836693235,40530.884588811336,49120.19472369695,43317.913438684525,206.96666666666667
5340,5340,6210,8.274445,-37.355652,-8.418671,55499.24861840097,48763.698233860036,52987.390510605896,40305.89870133143,41127.80699329393,49202.751484341716,43968.3266807206,207.0
5341,5341,6211,8.864746,-37.126335,-9.033859,55846.426096071984,48718.978950298806,52403.886012247705,40640.83202192008,40770.65770586143,49643.043613525515,43918.79124570192,207.03333333333333
5342,5342,6212,10.226364,-38.295883,-9.114136,58293.06041593941,50742.9326577208,53141.22157777733,41705.33242490695,39906.63605847232,48711.44908357188,42345.106442581775,207.06666666666666
5343,5343,6213,9.106476,-38.463417,-8.378693,57359.47886006826,50449.545513364574,53866.010245362224,40991.74924672304,40560.35002322733,48147.27563888966,42645.11906851881,207.1
5344,5344,6214,8.967255,-38.01115,-8.487869,56781.48256210541,49828.721055053225,53386.865040556535,40817.55806761319,40646.974647988885,48627.26545275311,43087.415759553434,207.13333333333333
5345,5345,6215,7.800994999999999,-38.320969,-8.923492,56007.279737461584,49779.47787556989,54372.19980532299,40182.983418988086,41391.150522853684,47944.46859468214,43345.86981719161,207.16666666666666
5346,5346,6216,8.649109,-37.57275,-9.051361,56057.45242743929,49166.627306235896,53034.14361494384,40555.655064339735,40867.694307435464,49048.74169973469,43608.175621580864,207.2
5347,5347,6217,8.906181,-38.253021,-8.325287,56960.196849275555,50103.883744844636,53708.771699725614,40823.101537662136,40681.32691658895,48328.37821180504,42906.545226988,207.23333333333332
5348,5348,6218,8.407036,-37.121414,-9.417313,55404.90123564615,48534.46121017127,52647.42759344454,40361.725386171456,41065.27567463685,49519.2077142347,44121.9306026299,207.26666666666668
5349,5349,6219,8.659866000000001,-39.097744,-9.507912,57586.44332361835,51081.03955919303,54870.33904927384,40868.55399119576,40864.10153315333,47294.5138856858,42321.666547109984,207.3
5350,5350,6220,8.525574,-38.94709,-8.662979,57306.111243995394,50834.88747111159,54749.508289534686,40747.155334357245,40937.69459721295,47424.83901639379,42500.598868561436,207.33333333333334
5351,5351,6221,8.456429,-39.174236,-8.932327,57479.41421357461,51102.94310121755,55066.695512025784,40767.38480586297,40996.74649472808,47150.232311850974,42351.583469372184,207.36666666666667
5352,5352,6222,9.064201,-37.577599,-9.399879,56459.47691508541,49339.65198512089,52823.07388211741,40814.27115244892,40606.59812711516,49165.199141719124,43426.81829872303,207.4
5353,5353,6223,8.808815,-38.130306,-9.264656,56747.15593662418,49912.20261297694,53610.171551736115,40739.737072985736,40742.99110890248,48441.5464020173,43052.6809042975,207.43333333333334
5354,5354,6224,6.498825,-37.940407,-7.244942,54488.832113320896,48917.8634970267,54692.437584363164,39435.89778615069,42308.60562404753,48094.27085548473,44315.201848511955,207.46666666666667
5355,5355,6225,7.084122,-38.859474,-7.901947,55932.79165789241,50236.737245216944,55413.95649596694,39919.83615721242,41882.89788380967,47154.977431771316,43252.396326579124,207.5
5356,5356,6226,8.837150999999997,-38.816887,-8.560455000000001,57461.586937107364,50788.77159148707,54433.5831393641,40904.0808819662,40737.16867696234,47663.06415561026,42469.10235792839,207.53333333333333
5357,5357,6227,8.086273,-38.512447,-9.116104,56458.741648494884,50119.10973771477,54446.17140834603,40384.866722207655,41203.367206715964,47797.89972166835,43053.1475402242,207.56666666666666
5358,5358,6228,6.108994,-37.634621,-7.599052,53856.41233355212,48447.29850360137,54596.63131081669,39206.91369992418,42616.075425836556,48381.681144406444,44785.469651655185,207.6
5359,5359,6229,8.3284,-38.863571,-8.78772,57038.92896116403,50653.83175475913,54746.472447156746,40608.496071199814,41057.83286307452,47463.534473611326,42655.912319633084,207.63333333333333
5360,5360,6230,7.98468,-38.556114,-8.689689999999999,56411.2004909431,50138.72147809897,54553.00605320376,40336.358218093934,41270.344431670965,47720.98825928053,43064.09903567109,207.66666666666666
5361,5361,6231,8.632301,-37.76631500000001,-8.616806,56226.606048709924,49395.052171633084,53269.46146527903,40571.958780247995,40866.617501809735,48815.586502919934,43444.48476471355,207.7
5362,5362,6232,8.662796,-38.61145,-7.702286,57089.64885354914,50458.423812226916,54267.2955459197,40748.3388453706,40837.2040850854,47845.063955151505,42712.403726089695,207.73333333333332
5363,5363,6233,8.384171,-38.591663,-8.067283999999999,56811.51604080214,50327.481005366106,54385.48147356077,40576.451586615,41012.653877259865,47788.319530828616,42852.19480834825,207.76666666666668
5364,5364,6234,8.236794,-38.00483300000001,-8.579277000000001,56089.30592284333,49538.950984888426,53761.155532536766,40373.70972915563,41110.9883884971,48426.086315508175,43413.12345561174,207.8
5365,5365,6235,8.512054,-38.194576,-7.959335,56531.747647577125,49876.58096221954,53840.295253801385,40570.721377586,40929.222383962864,48281.35611623532,43127.43527516549,207.83333333333334
5366,5366,6236,7.881614999999999,-37.98819,-8.272919,55747.943511256795,49392.95595358585,53936.196677792155,40166.92517034668,41345.600931731016,48352.19033824171,43591.02183538312,207.86666666666667
5367,5367,6237,8.767059,-38.029877,-9.214622,56609.36719357662,49771.33656127602,53511.360027400304,40696.28901269688,40771.213969350014,48546.06054979339,43156.84850645572,207.9
5368,5368,6238,8.47287,-38.973415,-9.028183,57284.92800408902,50848.919115360586,54808.600457183216,40722.474693847864,40972.35884345693,47380.142265425646,42503.02617860778,207.93333333333334
5369,5369,6239,8.94812,-38.805107,-9.056686,57553.79644441197,50818.23826382222,54364.794680894665,40970.200662117204,40668.64214909116,47709.832682595785,42431.12638164543,207.96666666666667
5370,5370,6240,9.138855,-38.505089,-8.33873,57431.963870028136,50515.526965494675,53901.46731968045,41021.272286119885,40541.643994840124,48109.61262821825,42596.91221925093,208.0
5371,5371,6241,8.74263,-37.970181,-8.916,56528.096550657014,49688.07687991253,53452.83628167533,40671.20407722964,40788.27694015438,48608.54462321255,43218.92762792792,208.03333333333333
5372,5372,6242,7.936737,-39.057549,-8.773978999999999,56887.32376347912,50764.594572051436,55188.186778529875,40433.14482891403,41320.681773781536,47138.96695339032,42681.29535760208,208.06666666666666
5373,5373,6243,8.914284,-38.450623,-9.616119,57164.08909238015,50354.751588668674,53944.88745889488,40868.06761423732,40677.603299986455,48103.38073346954,42736.98307817345,208.1
5374,5374,6244,8.124603,-38.945801,-8.733879,56939.125325745306,50685.91792729925,54952.71213179836,40510.760389055766,41192.567204058454,47314.82947878861,42682.91755019556,208.13333333333333
5375,5375,6245,8.840973,-38.118313,-8.805786,56765.85758393397,49910.16861381313,53579.397997247506,40757.48337520837,40723.12763378084,48464.96502667379,43049.125497240864,208.16666666666666
5376,5376,6246,8.908371,-38.280365,-10.041733,56989.28751775294,50138.89531624128,53740.773119114514,40829.76713626402,40679.926390169036,48297.464649558264,42882.47225314972,208.2
5377,5377,6247,9.249466,-39.309505,-9.156982,58359.14872060838,51594.91360780789,54857.981711103,41297.10511607885,40526.9489505862,47239.200136778636,41904.878446256516,208.23333333333332
5378,5378,6248,9.094971,-38.379875,-10.007233,57265.44157613789,50339.80167644194,53769.35183627083,40967.037507286375,40566.04741334662,48239.55996632546,42719.80868818647,208.26666666666668
5379,5379,6249,9.052261,-38.280289,-10.003876,57126.154382964494,50197.528147230936,53669.03610213812,40920.10697646317,40591.463704803435,48341.09209531119,42821.61960740596,208.3
5380,5380,6250,9.246979,-38.96909,-9.313988,58004.495173351024,51152.22252767742,54427.39638273241,41201.11551731374,40498.736268706096,47617.841317114915,42173.81434362414,208.33333333333334
