,frame_number,x_angle,y_angle,z_angle,product 0,product 1,product 2,product 3,product 4,product 5,product 6
3812,4500,11.63916,-19.337791,-2.4951630000000002,53159.55912503948,40565.58098392936,40313.959606228505,53147.795710818515,52700.183676394816,75773.41414355458,65776.22770771642
3813,4501,10.715897,-19.800583,-2.481766,51852.765053302464,39871.43927510923,40945.10840477764,51969.28158715555,52510.23766888629,74674.4406281656,65221.80908783028
3814,4502,10.450714,-19.973976,-2.532852,51479.80478178136,39684.239404331005,41137.29160466559,51597.2302068482,52418.73678671218,74303.13758062193,65011.2974250881
3815,4503,10.400879,-20.329498,-2.61747,51344.23475246667,39615.94286235484,41164.34574420656,51177.46106709909,52015.0103743272,73729.23270809169,64489.25481765417
3816,4504,10.503722999999999,-20.616042999999998,-2.540741,51419.72754752037,39655.55892249128,41084.30169344686,50940.38265181146,51627.105360971036,73320.66448581197,64041.549019540136
3817,4505,10.284424000000001,-20.115906,-2.646042,51242.064288617716,39567.685316509895,41259.877734827496,51330.49942924164,52324.60948440192,74020.30306759028,64832.03017971591
3818,4506,10.792983999999999,-20.504745,-2.650246,51803.76726449733,39843.689228432864,40866.01571078278,51258.79180986665,51627.52084013839,73602.27957616076,64150.92063142182
3819,4507,11.128212,-20.93631,-2.748482,52155.95543735111,40034.391501539816,40628.06591602186,51039.80602816692,50968.0848391909,73060.27939014867,63445.73292416658
3820,4508,11.181915,-20.331223,-2.738281,52333.242172142054,40111.9493229851,40582.11416897871,51721.0377415588,51665.744571357034,74024.27229156804,64341.02730180791
3821,4509,10.27256,-20.761559,-3.2599259999999997,51107.234707625445,39507.99738259286,41263.76574858174,50629.85606034144,51564.37209942179,73010.50294009662,63873.55104115805
3822,4510,10.787384,-21.282822,-3.4455489999999998,51672.69217423345,39805.26970926461,40895.22062235324,50437.5895944433,50715.89932792089,72392.40255393498,62996.58449409667
3823,4511,10.917869999999999,-21.588805999999998,-3.107338,51799.39822840596,39888.540952459836,40823.05509086729,50216.11436325995,50303.41579258726,71969.50526875256,62519.77489748314
3824,4512,10.147766,-22.003647,-3.2349240000000004,50801.423776360265,39436.01025825705,41446.65675850222,49269.543558622325,50202.34880136738,71051.30138373484,62079.06575589501
3825,4513,10.715042,-22.949951000000002,-3.098389,51452.36701037781,39861.7145272556,41172.136243941226,48735.4476924717,48880.70536257579,69811.33719712234,60581.64966701632
3826,4514,10.587448,-22.118454,-3.4059449999999996,51334.709164570384,39702.699617972765,41126.843720416706,49453.21681590754,49858.15555578399,71032.49261124108,61812.99580238425
3827,4515,10.925171,-21.165451,-3.618698,51862.967378309164,39894.823360880524,40786.542436867356,50656.0276469014,50789.63125764228,72626.3153888465,63143.26927994273
3828,4516,11.916061000000001,-22.659363,-3.3881449999999997,52990.97397450397,40624.598531076204,40278.61598780345,49895.96643256354,48655.40129200596,70724.68573188188,60769.03428689887
3829,4517,11.436539,-21.689514000000003,-3.701202,52449.58796638768,40232.33189239586,40462.09563594731,50489.60098896556,49957.26686653353,72016.98366039403,62274.63757992602
3830,4518,11.690536,-22.014023,-3.6617660000000005,52744.640033284224,40418.22602850347,40325.46738258922,50354.305552891994,49477.234338195805,71620.37452195278,61752.646853957085
3831,4519,11.447678,-21.521255,-3.489693,52483.691244145455,40237.765430598716,40438.116208210624,50668.529784881524,50146.62931251627,72281.12109431028,62521.28690901181
3832,4520,12.277115,-21.159149,-3.4339370000000002,53620.78650893221,40836.888157525245,39852.972759060365,51673.670157485765,50235.63528139674,73190.41450750448,62933.13469145781
3833,4521,12.239212,-21.529198,-3.4019470000000003,53518.16642218989,40803.023192009736,39906.525549553386,51264.465977269305,49814.57864700325,72599.92410148444,62385.71544162366
3834,4522,12.381889,-21.761574,-3.6199339999999998,53679.4954074798,40912.63820672628,39839.63544262702,51142.57519134298,49489.14291017754,72302.98293753767,62020.55911061678
3835,4523,11.830193,-21.976195999999998,-3.530975,52929.80966300235,40514.92406665252,40226.2124354309,50497.97327355477,49461.883179208344,71736.22668426327,61785.201480496624
3836,4524,12.330169999999999,-21.315773,-3.4494089999999997,53668.22420461008,40873.04248557342,39829.741996616525,51554.19273071878,50030.34528684534,72970.42551788171,62691.76686552815
3837,4525,11.587082,-21.078873,-3.9108050000000003,52725.226803028134,40339.997039185066,40309.93534385799,51227.43621848708,50604.63691244546,73022.80659682093,63154.87907588617
3838,4526,11.559975,-21.438766,-3.8655699999999995,52639.22767078427,40314.77014798361,40352.956996146335,50836.13387605974,50194.589229322904,72454.05561664609,62624.290608200994
3839,4527,11.105148,-20.176888,-3.650124,52266.15927156447,40076.67433448297,40640.86045608802,51832.49017663635,51884.67392985582,74235.34842201493,64586.1334257375
3840,4528,11.212112,-19.770645000000002,-3.540939,52494.26691411256,40199.356343643,40581.48123766445,52353.2878787254,52334.66773235101,74915.3303438789,65181.501162680695
3841,4529,11.440689,-19.786667,-3.8054349999999997,52786.77778468267,40352.97456939896,40417.39684410436,52502.20555031626,52221.480121664375,74982.74654312478,65121.335279656734
3842,4530,11.37973,-20.274704,-4.047607,52599.93921305128,40251.15981906605,40441.55075009462,51925.74061333709,51650.9928037981,74191.97822214599,64393.27466208132
3843,4531,11.367981,-21.354416,-3.387253,52402.40985283585,40183.85523690216,40480.38930998687,50780.41552115536,50374.52139013196,72507.08044232344,62782.2190149018
3844,4532,11.988159,-19.736442999999998,-3.7117690000000003,53518.85023780078,40751.32366063156,40043.7608858277,52968.94404598054,52070.8491377278,75292.38134418044,65121.06833646133
3845,4533,11.645302000000001,-20.182816,-3.65464,52964.91664494197,40445.4832775277,40257.52407269317,52221.65962701761,51654.60105941136,74444.96247917991,64490.794599866415
3846,4534,11.803314,-20.348991,-3.603882,53137.78084193282,40540.677462715365,40146.13816808672,52161.531144636145,51390.158118013336,74250.78053708033,64216.75613058874
3847,4535,11.724578999999999,-20.696548,-3.434517,52968.11068311548,40455.858298553205,40201.55228331623,51731.57678515829,51002.65051368394,73674.59904512398,63705.23446881855
3848,4536,11.797737,-21.140052999999998,-3.620132,52990.690909248646,40486.47676560304,40169.014686092785,51322.58400185597,50446.15085028499,73015.0028701083,63030.36595641962
3849,4537,11.70195,-19.586899,-3.6035230000000005,53177.48439787285,40567.18669292474,40248.72501084617,52917.04002164471,52365.30533842263,75406.15972951264,65387.18864872114
3850,4538,10.980972,-21.021271,-3.675125,51955.02860391401,39934.88709707654,40738.49502474774,50845.64403428541,50933.17308718612,72871.18330894996,63346.478257966264
3851,4539,11.914261,-20.442657,-3.707672,53265.246694519825,40612.02345357481,40070.47562895235,52145.62635726005,51233.33444687502,74151.18439796106,64059.67216278917
3852,4540,11.09095,-20.083214,-3.5522160000000005,52267.8023276257,40077.81784369843,40654.11257672449,51924.01337474214,52004.180002013636,74376.46769270673,64729.5696950985
3853,4541,11.65519,-20.246277,-3.393311,52964.516252730944,40445.599246805825,40249.269466384954,52160.49230962271,51573.482673187704,74349.60511196817,64393.471373526394
3854,4542,11.797371,-19.736176,-3.198097,53266.32611002599,40612.312514055,40172.79441808666,52823.86295815978,52143.42527554079,75211.05998886176,65146.648582697926
3855,4543,11.204475,-20.035926999999997,-3.178314,52424.03001186972,40159.04257826926,40573.638166020275,52057.088640441245,52013.65799039686,74495.62984681939,64781.76326427421
3856,4544,10.889892999999999,-20.047157000000002,-3.643967,52018.59566070502,39950.75877802626,40803.05985857965,51820.62175103399,52134.460534210615,74354.48102839367,64819.00113887941
3857,4545,11.37252,-19.737892000000002,-3.7070309999999997,52709.7570303105,40313.13053681444,40468.71552017282,52505.953764137375,52309.09829454278,75031.66535404633,65205.78484158771
3858,4546,11.126541,-19.708702,-3.295639,52398.72120482593,40151.147670337516,40647.40013193683,52360.072018397674,52446.37984492219,74978.62482820085,65289.27961033517
3859,4547,10.750380999999999,-20.047852,-3.902664,51841.26437081218,39861.512909029196,40906.933749999596,51722.28111365027,52194.8484549747,74299.86915895312,64843.31316598051
3860,4548,11.063622,-19.201553,-4.379089,52447.73134994175,40195.87505521593,40738.31115524452,52881.24394496294,53100.537305246326,75753.66107018407,66070.22166148844
3861,4549,11.180541999999999,-19.540894,-3.863785,52509.53053305398,40213.49734537259,40620.71388645819,52584.881345962174,52630.75366236236,75264.46689127506,65535.04532095152
3862,4550,11.578972,-20.082520000000002,-3.5255660000000004,52899.77651689577,40410.35017462951,40306.53025813523,52280.92261299222,51803.355894673055,74574.76254955232,64652.31103563621
3863,4551,11.44368,-18.933989999999998,-4.335129,53016.37484690857,40509.04371488695,40497.6631053508,53459.332218598065,53283.94584244367,76331.9842572114,66422.22124261857
3864,4552,11.087433,-18.663719,-3.7612919999999996,52634.64272486493,40327.64395092824,40792.69787794369,53511.12326359274,53767.67213281533,76616.31460215284,66889.6742012679
3865,4553,11.655014,-20.169632,-3.878601,52980.43674824752,40453.81526822997,40251.14630814584,52243.19835778628,51666.787023718905,74469.68052676757,64509.28085755248
3866,4554,10.383301,-20.177582,-4.103905,51352.54633683062,39620.25935079816,41181.3994103827,51329.861487171394,52204.75555491847,73959.93081714769,64719.72868127787
3867,4555,12.837753,-19.675171,-4.122726,54680.354853749894,41416.31587130129,39504.076379976825,53709.934582848255,51850.09155854125,75771.59576003574,65122.75785452703
3868,4556,11.830467,-21.093467999999998,-3.9095760000000004,53040.6710954935,40511.32450955162,40144.22855824264,51395.794995836644,50487.93586552834,73101.05603356352,63094.91038134056
3869,4557,11.816452,-24.249457999999997,-3.3674769999999996,52863.009948486986,40821.501342946634,40751.82583725214,48359.43762613371,46990.40380442234,68276.6650397233,58496.39867435428
3870,4558,12.005539,-24.272987,-3.917061,53107.39460345408,40959.478900069735,40637.94231686376,48485.427083384755,46882.71882584739,68319.17316812434,58427.83723728358
3871,4559,11.755889999999999,-25.286842,-4.036606,52876.61014187463,41069.12534031659,41169.28790987163,47435.26317433661,45972.85534608368,66705.42130581038,57047.70801922689
3872,4560,11.087608,-27.450584000000003,-3.967712,52474.20453325341,41530.0722589644,42652.16880452831,45304.58296282375,44318.47151548282,63283.49192428292,54252.588127483796
3873,4561,10.980133,-26.013725,-3.81987,52019.69216979659,40824.65812708447,41991.877479031435,46276.67250941777,45654.778523145476,65334.062384484096,56218.11572589159
3874,4562,10.766159,-27.185623,-3.844269,52016.63673187836,41206.18784459839,42716.81857801547,45254.98786258182,44714.234307352446,63548.700349484774,54689.644306755356
3875,4563,10.587921000000001,-27.342606,-4.150185,51845.38920386362,41179.23778186991,42921.74312912526,45018.36342619805,44675.36687622818,63258.55391318172,54529.11824384358
3876,4564,10.905472,-27.377014000000003,-3.9124830000000004,52234.477162659285,41382.92028611106,42729.35108169883,45222.01320339847,44476.27097518768,63322.59175732157,54397.73539157502
3877,4565,10.759712,-26.852493,-3.746864,51926.43139039517,41045.780191635364,42545.875977712945,45488.34013035027,45008.369698942435,64029.19598428482,55137.304842616824
3878,4566,10.395561,-27.520325,-4.025269000000001,51667.20307718694,41159.723770487115,43150.45395130754,44761.00759059291,44630.41975163681,62935.47834505254,54347.831824387984
3879,4567,9.94178,-28.096176,-3.621201,51316.08241154545,41223.18812414625,43793.78832541826,44067.7493794517,44415.100780673034,61957.80275541692,53728.65284953238
3880,4568,9.767669999999999,-28.028121999999996,-4.096481,51094.3164351941,41095.42111732855,43876.0569551684,43996.0678149008,44571.43200682198,61999.031650964374,53871.80203813963
3881,4569,10.0868,-27.116844,-4.149376,51194.57099520678,40789.387452306524,43147.541236291334,44830.35067051438,45146.167085727735,63413.402171387126,54972.1059590272
3882,4570,10.262450999999999,-26.592728,-4.7563629999999995,51273.257424351556,40643.99144643399,42759.65147208458,45330.75937084414,45507.524379955394,64233.08645941728,55622.137891748505
3883,4571,10.081482000000001,-25.44519,-3.6997449999999996,50842.78545749442,40092.87640851246,42385.84617811302,46100.86755962628,46665.8136312648,65853.97053160118,57231.79617277282
3884,4572,10.416367,-24.749557,-4.254272,51156.76552682697,40061.398835561165,41883.78884825199,46907.2568090736,47162.88461533976,66999.32581509351,58104.57838021999
3885,4573,9.353027,-26.56855,-3.663078,50211.316948992455,40159.67657559776,43413.73527226698,44750.407540055014,46049.776508225565,63975.201195164744,55927.52893916815
3886,4574,9.864899000000001,-23.726212,-4.259780999999999,50422.45247426096,39501.07328616969,41990.12613538128,47439.12890970477,48493.362293358645,68341.6264276743,59682.97822819241
3887,4575,9.564758,-26.047569,-4.549683,50342.04383924973,40045.28978552838,43019.6981942632,45282.58052358315,46394.39391708931,64800.98660097481,56561.55604185092
3888,4576,9.964584,-25.571106,-4.385962999999999,50723.99935346234,40073.64868262422,42522.25201221612,45920.9933314076,46610.81326416491,65629.4466284674,57091.991300378766
3889,4577,9.77565,-25.55825,-4.389533999999999,50499.71740924421,39968.61253962187,42657.999787635345,45806.96818034859,46728.57054636781,65586.63658123916,57163.697539846115
3890,4578,9.434662,-25.97776,-4.635818,50178.319813293856,39952.52383505466,43088.45228337286,45254.10428522261,46533.94586092927,64862.69949010776,56695.74797957138
3891,4579,9.47747,-27.108101,-4.041718,50489.05909352381,40470.88882469494,43584.0190462183,44435.527649782925,45506.524419431276,63230.867581387596,55170.7485402181
3892,4580,10.113953,-25.309738,-4.554436,50861.583593798176,40064.565597846755,42309.25435741591,46233.256019607856,46777.59833320167,66064.87165000744,57408.980139019666
3893,4581,10.105431,-26.346413000000002,-4.231987,51034.156034803564,40451.69337050637,42754.88278879563,45408.88012034408,45815.72793780651,64539.28195451767,55998.52430576791
3894,4582,9.894302,-27.621429,-4.247917,51112.55122032375,40941.13393918466,43555.27199573071,44350.66308006217,44829.776972252796,62622.691435822795,54363.58348071615
3895,4583,9.863647,-26.729187,-4.0782620000000005,50837.29649786057,40489.500270631856,43111.88823630735,44961.33415425581,45610.485996417774,63902.17912838181,55555.12404838446
3896,4584,8.909119,-27.20932,-4.087166000000001,49877.18201840315,40253.114271310995,44063.650470119945,44009.3873736892,45765.207630440025,62915.627339333565,55225.367325346626
3897,4585,9.573898,-27.990928999999998,-4.249161,50861.7227367925,40977.47369041369,43992.58216376658,43893.56500249009,44716.11938986287,61991.23786503185,53982.32746027101
3898,4586,9.657318,-27.352531,-4.568573000000001,50762.04941437084,40681.43880119648,43579.27686376258,44379.384555595294,45192.78870724224,62934.05230248742,54791.0528882343
3899,4587,9.417914999999999,-26.637001,-4.621078,50301.563177616146,40221.82900416785,43397.00061463347,44740.47997036116,45950.90251751521,63895.50220084472,55815.55709181071
3900,4588,9.239578,-27.876556,-4.160233,50448.030243071364,40753.11676397386,44170.89440991592,43755.55051875204,45010.25106610309,62053.100079695556,54241.45917093733
3901,4589,9.13176,-27.620193,-4.483307,50246.59489538712,40565.00066921849,44109.89529924941,43860.59276602116,45285.40275966636,62388.78442800412,54611.60945099954
3902,4590,9.014671,-27.927025,-4.473015,50214.08416811696,40677.00340521664,44366.17063047587,43582.30190707125,45108.131842394825,61914.8071669965,54252.77793522482
3903,4591,8.81546,-27.714149,-4.545364,49925.15944261772,40472.23421104711,44399.41498156438,43603.358320569736,45404.876358694186,62162.79785174746,54598.36538580023
3904,4592,8.487053,-27.168335,-4.433144,49400.48517998048,40050.21031677711,44371.31970796974,43787.8881770347,46065.08637468729,62857.24408225453,55426.993684318295
3905,4593,8.533287,-28.154053,-4.168686,49764.19949880409,40595.45958302532,44858.51775903276,43144.443212256585,45232.23777016149,61455.775516114314,54131.666380694005
3906,4594,8.706284,-26.247397999999997,-4.673088,49409.55181785695,39722.565537172624,43770.84064113315,44598.66062907994,46727.72043672085,64253.82498965065,56569.41987145083
3907,4595,8.869789,-27.320496000000002,-4.093735,49865.40324949061,40291.20495682117,44150.46495075839,43907.21984619814,45696.13071309981,62744.08098875928,55093.02325033994
3908,4596,9.138672,-26.540619,-4.017532,49961.38502538179,40044.933195119535,43564.08750386472,44637.461188492416,46202.71596602349,63951.40971163851,56033.88654722246
3909,4597,8.760567,-27.592315999999997,-4.142204,49826.48645932494,40383.42897847241,44376.109993045626,43653.230310764186,45539.046102173095,62322.20699740531,54776.106247676
3910,4598,9.089981,-27.854903999999998,-4.177948000000001,50274.12155703008,40671.747749531656,44269.714008015675,43676.62909155324,45119.637936680556,62039.93675921845,54320.36456510063
3911,4599,9.259705,-28.639496,-4.162125,50736.44203850813,41202.56791914597,44604.863799836225,43281.2835971198,44398.26182092818,60971.99742060863,53251.86933652697
3912,4600,9.319366,-26.728462,-4.459824,50211.37620496754,40215.20223497038,43514.75430268303,44610.493714003496,45929.119976766335,63732.564332625014,55725.0861605065
3913,4601,9.36377,-26.6474,-4.680916000000001,50242.25668106219,40200.04664298751,43442.68641087923,44698.46575588874,45973.831690419596,63863.82035658652,55818.87691343878
3914,4602,9.094513000000001,-28.715797,-4.689667,50582.5659497416,41172.8145419616,44771.52768456738,43131.15530391833,44442.713429163414,60815.17993790998,53211.97169141085
3915,4603,8.806366,-28.183311,-4.266708,50071.67529695339,40728.58005620365,44667.715578737465,43288.05404294403,45034.885511308246,61489.38588754212,53995.265942519145
3916,4604,8.834541,-28.334213000000002,-4.244385,50155.95754757305,40828.25484476791,44733.999711910044,43208.56324727801,44898.97078720598,61282.37630933509,53791.5000712477
3917,4605,8.567963,-28.404654999999998,-4.205658000000001,49891.66164362781,40755.688088117655,44976.2321085018,43004.69429196261,45014.62869726901,61108.40790735654,53798.08873699036
3918,4606,9.116776,-27.186058000000003,-4.405685,50102.54713019856,40336.4222014276,43893.64132625157,44153.082656241255,45657.191074950824,63009.51357400517,55185.70675467356
3919,4607,9.192871,-28.153008000000003,-4.077789,50487.918924959245,40885.53937582718,44362.84443638865,43545.2499467217,44817.6302184515,61644.103460844584,53899.36014312892
3920,4608,9.383995,-28.491821,-3.8224110000000002,50820.55135190294,41172.731459911425,44425.17849176943,43451.400856223605,44435.500628540234,61218.94350707432,53398.548734249795
3921,4609,8.696289,-28.568779,-4.4111400000000005,50091.610749147665,40907.870091327866,44976.427380655274,42978.36502446835,44806.225078482705,60910.50987147555,53541.76432931
3922,4610,9.859886,-27.022003,-4.060555,50905.83880910963,40623.52895802455,43260.73126935563,44746.145670266254,45357.225554976096,63476.2616415289,55165.94673867179
3923,4611,9.422653,-26.570511,-4.302231,50291.284200544134,40194.56094197575,43362.13096365253,44793.011466533506,46006.82106469445,63993.65275757726,55902.84827743981
3924,4612,9.296875,-27.917640999999996,-4.654548999999999,50525.539117188135,40802.725830057665,44151.86642350305,43764.43685411802,44942.125198725356,62011.43134546447,54168.86510959122
3925,4613,9.199950999999999,-28.133141,-4.8720550000000005,50489.015654046445,40877.54965160943,44346.1468626914,43562.5244886227,44829.02085700663,61674.548597432455,53922.59069101228
3926,4614,9.868927000000001,-28.590332,-4.129021,51403.58792680607,41471.913628263894,44144.49337972764,43707.42600757069,44069.2395844217,61230.53659688009,53112.95435054328
3927,4615,9.051758,-28.518096999999997,-5.175629,50461.370739134945,41033.7290011915,44682.19388338991,43226.10001669009,44620.21340685979,61083.11065595068,53479.212768916
3928,4616,9.138542,-29.592254999999998,-4.7627559999999995,50989.9673662521,41758.89142255548,45308.215856912306,42653.03968563495,43775.740880588375,59593.93268060134,52091.918153418184
3929,4617,9.527115,-28.212265000000002,-5.063019000000001,50882.831001735714,41079.047905649306,44155.14872602776,43719.872370618585,44567.51906604631,61660.6484090307,53710.81567749767
3930,4618,8.208328,-27.697365,-4.963959,49259.99173710123,40210.51123305471,44861.93016450294,43260.01644713847,45807.821359291935,62022.621245803035,54840.46075335045
3931,4619,8.663162,-30.36412,-4.950081,50839.23228925568,42098.756593468046,46186.075102520095,41960.871093933194,43559.263586536166,58384.963274999274,51317.355673319464
3932,4620,7.771178999999999,-28.475388,-4.714714,49072.61283108723,40488.961668103286,45636.945912766765,42509.23153136169,45487.5817232899,60803.567687598945,54013.726612736704
3933,4621,8.226272999999999,-27.839416999999997,-4.784149,49325.93789196498,40294.75280794763,44923.4273165114,43174.42318246658,45681.54788690238,61823.8318181228,54650.3379011716
3934,4622,8.583824,-28.705009000000004,-4.343651,50022.03382137641,40943.36649148544,45142.9977279082,42827.768757224294,44775.26706907844,60686.60255123677,53410.01201973772
3935,4623,8.841453999999999,-29.049149,-4.32444,50437.1577487222,41268.878645423356,45165.12726154167,42776.65381051498,44353.78870381285,60271.62922250036,52880.17280651073
3936,4624,8.771591,-29.096458000000002,-4.47599,50380.81009289851,41269.01652338304,45246.5187506544,42706.69904729628,44363.788333326615,60185.38612217247,52846.149549312955
3937,4625,8.95919,-28.950492999999998,-4.172943,50525.61850414512,41257.95057593884,45016.58242712641,42906.70458712575,44351.86199918755,60444.22420527551,52962.17795663266
3938,4626,8.989639,-31.086777,-4.225464,51559.288161624485,42789.32485046169,46499.910388803175,41826.168812504686,42896.675546925406,57481.576319416985,50320.990889071836
3939,4627,9.201889,-29.564156,-4.671768,51046.95463019322,41768.77788577505,45244.46223287527,42708.27039568644,43755.804926476674,59651.88099812248,52104.37505909389
3940,4628,9.179153,-29.984054999999998,-4.667618,51210.91198204035,42048.906806103405,45551.302132253855,42470.34335574233,43480.28135157338,59058.968295241655,51591.203902948466
3941,4629,9.521713,-28.643944,-4.604523,51030.58274836229,41330.415715843454,44420.51220880723,43446.175484963824,44235.00281375962,61045.100533181925,53157.45943652676
3942,4630,9.06649,-28.332214,-4.731064,50410.30152967947,40930.628887829575,44560.56276040442,43351.88496479374,44754.98115830623,61351.64761984118,53712.24183205161
3943,4631,9.793671,-28.04966,-4.62381,51131.06887398787,41120.68049200935,43870.25633765105,43999.22867642544,44538.85146870388,61976.535429349584,53835.566842975015
3944,4632,9.22744,-27.711166,-5.154312,50381.855192791474,40657.97784456142,44088.1617473358,43858.6291965847,45152.21628602496,62286.52766639612,54460.737388507165
3945,4633,9.352478,-27.689133,-4.717048999999999,50515.50297087434,40705.63860495207,43983.75648413272,43952.37288639927,45094.36250393524,62355.69355974587,54447.85605223602
3946,4634,9.279648,-27.816345000000002,-5.290665,50473.58993455003,40739.23453338595,44107.71922946427,43820.856035477635,45034.63166037195,62151.32072332711,54306.283667370495
3947,4635,8.863861,-27.867523,-4.962280000000001,50027.946498061916,40576.753301563105,44446.49617416932,43529.72182937071,45250.199358059224,61956.74433376969,54382.420683337026
3948,4636,9.040192,-27.87558,-4.73201,50225.522611482884,40660.2934224109,44318.3787250012,43632.11606148103,45133.73252299914,61995.82581866442,54310.638111562715
3949,4637,8.911774000000001,-27.780281,-4.898872,50052.51088205364,40550.50372751005,44362.30438149828,43617.12418586655,45290.76756634717,62095.33266768799,54478.78243115863
3950,4638,9.934082,-29.253128000000004,-5.314987,51732.086042812836,41918.970707194894,44530.09401823968,43359.578386782596,43533.99940210625,60314.98639469349,52246.95244389278
3951,4639,9.338539,-30.938872999999997,-4.5168989999999996,51855.142110733956,42830.33900119353,46150.37948406479,42112.12766526604,42765.17053481229,57786.62840308965,50369.16755876628
3952,4640,9.238907000000001,-30.857155,-4.70015,51704.8780762355,42721.46761510579,46154.0563931583,42085.00397483287,42877.91198343805,57869.1155321965,50503.944629000485
3953,4641,8.902908,-30.479858,-4.355957,51151.83653141912,42286.33943999378,46101.164102254945,42050.53625873156,43329.239831151266,58291.6578944888,51085.4505521864
3954,4642,9.445038,-31.151581,-4.901161,52083.136868857735,43046.47413299112,46246.632556411205,42088.03550015811,42570.21121161355,57527.45830234829,50075.2605870405
3955,4643,9.492577,-32.011444,-4.705307,52618.57257937262,43774.4046800729,46921.55118980582,41779.26459964154,42054.019135687464,56374.425249157626,49041.742206460614
3956,4644,9.087867999999999,-33.628997999999996,-4.693695,53236.063083299465,45059.015986808845,48622.89830090855,41040.28444233508,41545.485046095426,54104.110929487295,47364.6500570212
3957,4645,7.397552,-33.24762,-4.906738,51288.67737866407,44060.845238730384,49387.99448813666,40148.84507586032,42851.97471711479,54167.73509036456,48505.1886718181
3958,4646,9.201713999999999,-34.46067,-5.07209,53955.53458841275,45930.50874155073,49360.437611540154,40952.626951004044,41160.91061497621,53059.166363109725,46422.567692681216
3959,4647,9.057891999999999,-36.121262,-4.785339,55143.43690693709,47642.22358912505,51175.56204977155,40723.31353638719,40803.12624582612,50923.34849582279,44789.369045641426
3960,4648,9.281272999999999,-36.546036,-5.524445,55732.82662331499,48218.42549909447,51525.05850966907,40871.38120614969,40587.7601451456,50469.96888304269,44288.687313101334
3961,4649,8.455185,-38.464797999999995,-5.991928,56748.73108140938,50193.61612414759,54194.9176750788,40590.82755192777,40965.22457630226,47953.555458418945,42925.43957846411
3962,4650,8.012489,-38.381203,-5.440125,56258.92371377724,49927.723712314735,54328.50015945958,40314.71179744687,41250.95929465135,47929.42701313567,43196.478793106486
3963,4651,8.707642,-39.153431,-5.4440230000000005,57688.72404302144,51171.87490045858,54916.709840198455,40913.09402422268,40838.9468073549,47246.29475265676,42256.91949100228
3964,4652,7.124954,-39.043419,-5.173080000000001,56162.2720633725,50486.12825996438,55611.90800047337,39989.2145896055,41862.298810929744,46955.85354149373,43085.4648316091
3965,4653,7.989685000000001,-38.283066,-5.742081,56139.494304470936,49796.70912275793,54224.02912190953,40281.953771236345,41266.56256637502,48036.87333546169,43289.44979948454
3966,4654,7.926956,-37.492228999999995,-5.314705,55307.244762903225,48803.70071362315,53338.24274145135,40120.94154721126,41346.03899457205,48948.875655888885,44004.62209753299
3967,4655,8.226852000000001,-38.025433,-5.200752,56100.394099890436,49560.77857305827,53790.7978337598,40371.411104411,41116.78050530762,48399.34707354495,43399.906274953035
3968,4656,7.849442,-37.624317,-5.767334,55363.34960691979,48936.756803802265,53533.244060375866,40093.96207079892,41387.622876002766,48772.41004774692,43923.485835217114
3969,4657,8.046913,-37.933308000000004,-5.000542,55844.54431880969,49382.76746224263,53780.66197033219,40251.85203281482,41238.22031200629,48459.224435279924,43561.66134971856
3970,4658,8.493919,-38.386215,-5.499001,56705.705096349026,50109.34465834947,54079.92997920904,40597.52156382474,40939.950261884784,48054.82951306553,42973.80151104091
3971,4659,7.462646,-38.465988,-4.931915,55853.60754520936,49851.24785420657,54732.11396294903,40027.39948215924,41617.90769264623,47693.56358847244,43386.78417178751
3972,4660,8.039627000000001,-38.045052,-5.535576,55947.93208415835,49518.08265673931,53915.637226758554,40266.464366074346,41238.82396325368,48326.63482373785,43468.744084309285
3973,4661,8.739059,-35.942314,-5.981903,54677.26806033033,47311.92291723539,51160.66018452719,40527.03886539466,41044.06503796087,51052.152782606456,45097.88963688256
3974,4662,8.942122999999999,-36.533638,-5.162971,55387.69381609382,48061.116695346485,51693.334715363606,40654.90510022714,40802.04434131875,50382.966657726596,44440.125999743854
3975,4663,9.964783,-38.243305,-5.098427,57980.164888625,50553.101444069835,53192.06930124561,41514.04934906405,40052.79869951004,48680.24145046006,42487.61001853539
3976,4664,9.255225999999999,-38.043034000000006,-5.999741,57089.33216451194,49988.091747147104,53281.70230385257,41006.127767166865,40470.12152419057,48678.57263239753,42939.79950870419
3977,4665,8.421227,-40.343628,-6.426926,58716.15776203686,52650.439854485245,56582.36988083677,41143.45414055857,41177.95417123428,45866.30806372727,41500.799015099394
3978,4666,8.314667,-38.691368,-6.601112,56849.35721968412,50428.54126249232,54542.79931423148,40558.40583529159,41059.75397848029,47655.245586326695,42801.74527134093
3979,4667,8.766655,-38.450901,-5.765495,57025.18963447975,50296.16249067858,54019.04560853426,40776.66476466382,40769.00919606456,48059.14879656054,42800.183709803954
3980,4668,7.830528,-39.403461,-6.639542,57160.37832670851,51179.97744902706,55671.842583579746,40473.27023008726,41416.503911878,46724.8380264181,42461.86374921771
3981,4669,7.919600999999999,-38.802948,-6.687607000000001,56606.37662626953,50430.68149928836,54886.1216530734,40357.42580652654,41319.35821872767,47422.29790093011,42892.90774800912
3982,4670,8.804352,-38.330803,-7.327605999999999,56940.89539764345,50160.29721455799,53854.202628996565,40775.17243100419,40744.505997125765,48208.360902240995,42884.51537501944
